country_code,indicator_code,year,value,country_name,indicator_name
USA,NY.GDP.MKTP.CD,2021,23725645000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2020,21375281000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2019,21539982000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2018,20656516000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2017,19612102000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2016,18804913000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2015,18295019000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2014,17608138000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2013,16880683000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2012,16253970000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2011,15599732000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2010,15048971000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2009,14478067000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2008,14769862000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2007,14474228000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2006,13815583000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2005,13039197000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2004,12217196000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2003,11456450000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2002,10929108000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2001,10581929000000.0,アメリカ,GDP(名目・米ドル)
USA,NY.GDP.MKTP.CD,2000,10250952000000.0,アメリカ,GDP(名目・米ドル)
USA,SP.POP.TOTL,2024,340003797.0,アメリカ,総人口
USA,SP.POP.TOTL,2023,336755052.0,アメリカ,総人口
USA,SP.POP.TOTL,2022,333996304.0,アメリカ,総人口
USA,SP.POP.TOTL,2021,332100166.0,アメリカ,総人口
USA,SP.POP.TOTL,2020,331578104.0,アメリカ,総人口
USA,SP.POP.TOTL,2019,330226227.0,アメリカ,総人口
USA,SP.POP.TOTL,2018,328529577.0,アメリカ,総人口
USA,SP.POP.TOTL,2017,326608609.0,アメリカ,総人口
USA,SP.POP.TOTL,2016,324353340.0,アメリカ,総人口
USA,SP.POP.TOTL,2015,321815121.0,アメリカ,総人口
USA,SP.POP.TOTL,2014,319257560.0,アメリカ,総人口
USA,SP.POP.TOTL,2013,316726282.0,アメリカ,総人口
USA,SP.POP.TOTL,2012,314339099.0,アメリカ,総人口
USA,SP.POP.TOTL,2011,311839461.0,アメリカ,総人口
USA,SP.POP.TOTL,2010,309378227.0,アメリカ,総人口
USA,SP.POP.TOTL,2009,306771529.0,アメリカ,総人口
USA,SP.POP.TOTL,2008,304093966.0,アメリカ,総人口
USA,SP.POP.TOTL,2007,301231207.0,アメリカ,総人口
USA,SP.POP.TOTL,2006,298379912.0,アメリカ,総人口
USA,SP.POP.TOTL,2005,295516599.0,アメリカ,総人口
USA,SP.POP.TOTL,2004,292805298.0,アメリカ,総人口
USA,SP.POP.TOTL,2003,290107933.0,アメリカ,総人口
USA,SP.POP.TOTL,2002,287625193.0,アメリカ,総人口
USA,SP.POP.TOTL,2001,284968955.0,アメリカ,総人口
USA,SP.POP.TOTL,2000,282162411.0,アメリカ,総人口
USA,NE.TRD.GNFS.ZS,2024,25.0160172978284,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2023,24.9292981752847,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2022,26.9078981557739,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2021,25.2327260228331,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2020,23.1399437509149,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2019,26.2584806245428,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2018,27.4453591302618,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2017,27.1253382222874,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2016,26.4525977865465,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2015,27.6882139340768,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2014,29.906569337428,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2013,29.9413062848227,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2012,30.681839575193,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2011,30.842478575914,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2010,28.2198829408336,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2009,24.759527635837,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2008,29.8677875257061,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2007,28.0120155631098,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2006,26.9752858058903,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2005,25.6385573436769,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2004,24.4480566571904,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2003,22.6272972866813,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2002,22.2863842136065,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2001,22.9671830154975,アメリカ,貿易総額(対GDP比)
USA,NE.TRD.GNFS.ZS,2000,25.1029855568536,アメリカ,貿易総額(対GDP比)
USA,EG.USE.PCAP.KG.OE,2024,6361.4447017904,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2023,6364.46726343838,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2022,6512.09816744798,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2021,6445.82621225492,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2020,6141.5241450627,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2019,6700.93033990565,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2018,6738.27272433986,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2017,6590.83509745633,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2016,6663.4963294418,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2015,6789.64733291075,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2014,6915.64165280321,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2013,6888.38143742637,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2012,6820.46062064875,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2011,7009.64607964907,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2010,7162.55933024159,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2009,7053.35846690965,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2008,7484.83268900712,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2007,7756.0141894981,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2006,7694.40657948116,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2005,7843.3910574627,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2004,7878.53717143427,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2003,7791.30391526846,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2002,7840.46095949898,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2001,7824.24393877407,アメリカ,1人あたりエネルギー消費量
USA,EG.USE.PCAP.KG.OE,2000,8055.14548852416,アメリカ,1人あたりエネルギー消費量
JPN,NY.GDP.MKTP.CD,2024,4190008188358.57,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2023,4384854269961.93,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2022,4447976207314.78,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2021,5225933520753.1,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2020,5189197543645.38,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2019,5245755000479.03,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2018,5154293721629.56,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2017,5038231631660.71,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2016,5110357383254.44,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2015,4534438580494.94,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2014,4985763289560.81,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2013,5272297037396.96,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2012,6333803928787.76,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2011,6279422550218.7,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2010,5811578109447.07,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2009,5336765697589.29,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2008,5160197175876.43,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2007,4624670179654.96,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2006,4648058930707.24,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2005,4875648486366.14,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2004,4941485123806.53,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2003,4573413206709.02,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2002,4245946980572.3,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2001,4438792748062.4,日本,GDP(名目・米ドル)
JPN,NY.GDP.MKTP.CD,2000,5042381838343.44,日本,GDP(名目・米ドル)
JPN,SP.POP.TOTL,2024,123975371.0,日本,総人口
JPN,SP.POP.TOTL,2023,124516650.0,日本,総人口
JPN,SP.POP.TOTL,2022,125124989.0,日本,総人口
JPN,SP.POP.TOTL,2021,125681593.0,日本,総人口
JPN,SP.POP.TOTL,2020,126261000.0,日本,総人口
JPN,SP.POP.TOTL,2019,126633000.0,日本,総人口
JPN,SP.POP.TOTL,2018,126811000.0,日本,総人口
JPN,SP.POP.TOTL,2017,126972000.0,日本,総人口
JPN,SP.POP.TOTL,2016,127076000.0,日本,総人口
JPN,SP.POP.TOTL,2015,127141000.0,日本,総人口
JPN,SP.POP.TOTL,2014,127276000.0,日本,総人口
JPN,SP.POP.TOTL,2013,127445000.0,日本,総人口
JPN,SP.POP.TOTL,2012,127629000.0,日本,総人口
JPN,SP.POP.TOTL,2011,127833000.0,日本,総人口
JPN,SP.POP.TOTL,2010,128070000.0,日本,総人口
JPN,SP.POP.TOTL,2009,128047000.0,日本,総人口
JPN,SP.POP.TOTL,2008,128063000.0,日本,総人口
JPN,SP.POP.TOTL,2007,128001000.0,日本,総人口
JPN,SP.POP.TOTL,2006,127854000.0,日本,総人口
JPN,SP.POP.TOTL,2005,127773000.0,日本,総人口
JPN,SP.POP.TOTL,2004,127761000.0,日本,総人口
JPN,SP.POP.TOTL,2003,127718000.0,日本,総人口
JPN,SP.POP.TOTL,2002,127445000.0,日本,総人口
JPN,SP.POP.TOTL,2001,127149000.0,日本,総人口
JPN,SP.POP.TOTL,2000,126843000.0,日本,総人口
JPN,NE.TRD.GNFS.ZS,2024,44.8529388577573,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2023,43.5950833802735,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2022,44.86063102004,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2021,35.4253927340539,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2020,30.5192226892273,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2019,34.3582972799989,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2018,35.8035749582494,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2017,33.6888336792782,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2016,30.6562793068554,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2015,34.7276305886293,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2014,36.7643250218282,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2013,33.5913694460807,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2012,30.174299547803,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2011,29.9713853558472,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2010,28.2400150860666,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2009,24.1730393019729,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2008,33.7738026089171,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2007,32.4957200262739,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2006,29.714872929485,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2005,25.9909279228382,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2004,23.4324185456932,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2003,21.0750119103347,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2002,20.1432481553025,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2001,19.2772303804527,日本,貿易総額(対GDP比)
JPN,NE.TRD.GNFS.ZS,2000,19.2751936529389,日本,貿易総額(対GDP比)
JPN,EG.USE.PCAP.KG.OE,2024,3005.89902824379,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2023,3039.14126131753,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2022,3129.65861717499,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2021,3196.03970960845,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2020,3046.85480668859,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2019,3261.62024942915,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2018,3343.05412833973,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2017,3391.05041453219,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2016,3370.8877963853,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2015,3400.59271053608,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2014,3445.81632921551,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2013,3567.33780517627,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2012,3536.70253450885,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2011,3620.18019068219,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2010,3900.21212768124,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2009,3709.02326188514,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2008,3867.13557310575,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2007,4020.80546615948,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2006,4064.36044717698,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2005,4066.44200433533,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2004,4085.4919552124,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2003,3956.90048891144,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2002,3992.91998129661,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2001,3990.10602386433,日本,1人あたりエネルギー消費量
JPN,EG.USE.PCAP.KG.OE,2000,4067.03534426909,日本,1人あたりエネルギー消費量
